asset_id,date,alarm_count,exceeds_isa_target
P-0300,2025-05-25,5,False
P-0300,2025-05-26,8,False
P-0300,2025-05-27,7,False
P-0300,2025-05-28,9,False
P-0300,2025-05-29,5,False
P-0300,2025-05-30,5,False
P-0300,2025-05-31,11,False
P-0300,2025-06-01,9,False
P-0300,2025-06-02,6,False
P-0300,2025-06-03,4,False
P-0300,2025-06-04,6,False
P-0300,2025-06-05,7,False
P-0300,2025-06-06,2,False
P-0300,2025-06-07,9,False
P-0300,2025-06-08,7,False
P-0300,2025-06-09,5,False
P-0300,2025-06-10,8,False
P-0300,2025-06-11,10,False
P-0300,2025-06-12,5,False
P-0300,2025-06-13,6,False
P-0300,2025-06-14,11,False
P-0300,2025-06-15,10,False
P-0300,2025-06-16,4,False
P-0300,2025-06-17,10,False
P-0300,2025-06-18,6,False
P-0300,2025-06-19,4,False
P-0300,2025-06-20,4,False
P-0300,2025-06-21,6,False
P-0300,2025-06-22,4,False
P-0300,2025-06-23,3,False
P-0300,2025-06-24,6,False
P-0300,2025-06-25,9,False
P-0300,2025-06-26,3,False
P-0300,2025-06-27,4,False
P-0300,2025-06-28,12,False
P-0300,2025-06-29,8,False
P-0300,2025-06-30,2,False
P-0300,2025-07-01,3,False
P-0300,2025-07-02,6,False
P-0300,2025-07-03,5,False
P-0300,2025-07-04,5,False
P-0300,2025-07-05,8,False
P-0300,2025-07-06,2,False
P-0300,2025-07-07,6,False
P-0300,2025-07-08,3,False
P-0300,2025-07-09,4,False
P-0300,2025-07-10,6,False
P-0300,2025-07-11,5,False
P-0300,2025-07-12,5,False
P-0300,2025-07-13,14,False
P-0300,2025-07-14,11,False
P-0300,2025-07-15,8,False
P-0300,2025-07-16,2,False
P-0300,2025-07-17,8,False
P-0300,2025-07-18,10,False
P-0300,2025-07-19,9,False
P-0300,2025-07-20,5,False
P-0300,2025-07-21,8,False
P-0300,2025-07-22,10,False
P-0300,2025-07-23,12,False
P-0300,2025-07-24,8,False
P-0300,2025-07-25,10,False
P-0300,2025-07-26,10,False
P-0300,2025-07-27,9,False
P-0300,2025-07-28,9,False
P-0300,2025-07-29,12,False
P-0300,2025-07-30,8,False
P-0300,2025-07-31,14,False
P-0300,2025-08-01,14,False
P-0300,2025-08-02,12,False
P-0300,2025-08-03,15,False
P-0300,2025-08-04,12,False
P-0300,2025-08-05,13,False
P-0300,2025-08-06,15,False
P-0300,2025-08-07,21,False
P-0300,2025-08-08,15,False
P-0300,2025-08-09,19,False
P-0300,2025-08-10,16,False
P-0300,2025-08-11,14,False
P-0300,2025-08-12,16,False
P-0300,2025-08-13,15,False
P-0300,2025-08-14,17,False
P-0300,2025-08-15,20,False
P-0300,2025-08-16,15,False
P-0300,2025-08-17,16,False
P-0300,2025-08-18,19,False
P-0300,2025-08-19,20,False
P-0300,2025-08-20,20,False
P-0300,2025-08-21,18,False
P-0300,2025-08-22,23,False
P-0300,2025-08-23,19,False
P-0300,2025-08-24,17,False
P-0300,2025-08-25,24,False
P-0300,2025-08-26,25,False
P-0300,2025-08-27,22,False
P-0300,2025-08-28,24,False
P-0300,2025-08-29,23,False
P-0300,2025-08-30,25,False
P-0300,2025-08-31,25,False
P-0300,2025-09-01,21,False
P-0300,2025-09-02,27,False
P-0300,2025-09-03,28,False
P-0300,2025-09-04,23,False
P-0300,2025-09-05,22,False
P-0300,2025-09-06,25,False
P-0300,2025-09-07,23,False
P-0300,2025-09-08,28,False
P-0300,2025-09-09,27,False
P-0300,2025-09-10,28,False
P-0300,2025-09-11,24,False
P-0300,2025-09-12,28,False
P-0300,2025-09-13,26,False
P-0300,2025-09-14,26,False
P-0300,2025-09-15,35,False
P-0300,2025-09-16,28,False
P-0300,2025-09-17,28,False
P-0300,2025-09-18,3,False
P-0300,2025-09-19,5,False
P-0300,2025-09-20,5,False
P-0300,2025-09-21,10,False
P-0300,2025-09-22,2,False
P-0300,2025-09-23,4,False
P-0300,2025-09-24,4,False
P-0300,2025-09-25,5,False
P-0300,2025-09-26,10,False
P-0300,2025-09-27,13,False
P-0300,2025-09-28,7,False
P-0300,2025-09-29,5,False
P-0300,2025-09-30,3,False
P-0300,2025-10-01,7,False
P-0300,2025-10-02,6,False
P-0300,2025-10-03,4,False
P-0300,2025-10-04,3,False
P-0300,2025-10-05,2,False
P-0300,2025-10-06,5,False
P-0300,2025-10-07,7,False
P-0300,2025-10-08,4,False
P-0300,2025-10-09,7,False
P-0300,2025-10-10,6,False
P-0300,2025-10-11,5,False
P-0300,2025-10-12,6,False
P-0300,2025-10-13,3,False
P-0300,2025-10-14,7,False
P-0300,2025-10-15,6,False
P-0300,2025-10-16,4,False
P-0300,2025-10-17,5,False
P-0300,2025-10-18,1,False
P-0300,2025-10-19,8,False
P-0300,2025-10-20,3,False
P-0300,2025-10-21,16,False
P-0300,2025-10-22,3,False
P-0300,2025-10-23,5,False
P-0300,2025-10-24,4,False
P-0300,2025-10-25,7,False
P-0300,2025-10-26,6,False
P-0300,2025-10-27,6,False
P-0300,2025-10-28,6,False
P-0300,2025-10-29,1,False
P-0300,2025-10-30,4,False
P-0300,2025-10-31,9,False
P-0300,2025-11-01,11,False
P-0300,2025-11-02,6,False
P-0300,2025-11-03,8,False
P-0300,2025-11-04,6,False
P-0300,2025-11-05,4,False
P-0300,2025-11-06,5,False
P-0300,2025-11-07,4,False
P-0300,2025-11-08,6,False
P-0300,2025-11-09,5,False
P-0300,2025-11-10,8,False
P-0300,2025-11-11,6,False
P-0300,2025-11-12,6,False
P-0300,2025-11-13,8,False
P-0300,2025-11-14,4,False
P-0300,2025-11-15,10,False
P-0300,2025-11-16,1,False
P-0300,2025-11-17,3,False
P-0300,2025-11-18,6,False
P-0300,2025-11-19,6,False
P-0300,2025-11-20,6,False
P-0300,2025-11-21,6,False
P-0300,2025-11-22,6,False
P-0300,2025-11-23,7,False
P-0300,2025-11-24,5,False
P-0300,2025-11-25,8,False
P-0300,2025-11-26,7,False
P-0300,2025-11-27,2,False
P-0300,2025-11-28,4,False
P-0300,2025-11-29,2,False
P-0300,2025-11-30,6,False
P-0300,2025-12-01,6,False
P-0300,2025-12-02,6,False
P-0300,2025-12-03,8,False
P-0300,2025-12-04,3,False
P-0300,2025-12-05,7,False
P-0300,2025-12-06,4,False
P-0300,2025-12-07,4,False
P-0300,2025-12-08,4,False
P-0300,2025-12-09,2,False
P-0300,2025-12-10,8,False
P-0300,2025-12-11,4,False
P-0300,2025-12-12,6,False
P-0300,2025-12-13,6,False
P-0300,2025-12-14,9,False
P-0300,2025-12-15,7,False
P-0300,2025-12-16,2,False
P-0300,2025-12-17,7,False
P-0300,2025-12-18,10,False
P-0300,2025-12-19,3,False
P-0300,2025-12-20,7,False
P-0300,2025-12-21,3,False
P-0300,2025-12-22,6,False
P-0300,2025-12-23,6,False
P-0300,2025-12-24,5,False
P-0300,2025-12-25,3,False
P-0300,2025-12-26,5,False
P-0300,2025-12-27,8,False
P-0300,2025-12-28,6,False
P-0300,2025-12-29,8,False
P-0300,2025-12-30,8,False
P-0300,2025-12-31,6,False
P-0400,2025-01-01,8,False
P-0400,2025-01-02,7,False
P-0400,2025-01-03,5,False
P-0400,2025-01-04,9,False
P-0400,2025-01-05,8,False
P-0400,2025-01-06,4,False
P-0400,2025-01-07,7,False
P-0400,2025-01-08,4,False
P-0400,2025-01-09,4,False
P-0400,2025-01-10,5,False
P-0400,2025-01-11,8,False
P-0400,2025-01-12,7,False
P-0400,2025-01-13,7,False
P-0400,2025-01-14,4,False
P-0400,2025-01-15,3,False
P-0400,2025-01-16,9,False
P-0400,2025-01-17,4,False
P-0400,2025-01-18,5,False
P-0400,2025-01-19,5,False
P-0400,2025-01-20,5,False
P-0400,2025-01-21,3,False
P-0400,2025-01-22,4,False
P-0400,2025-01-23,8,False
P-0400,2025-01-24,5,False
P-0400,2025-01-25,4,False
P-0400,2025-01-26,2,False
P-0400,2025-01-27,9,False
P-0400,2025-01-28,4,False
P-0400,2025-01-29,4,False
P-0400,2025-01-30,7,False
P-0400,2025-01-31,3,False
P-0400,2025-02-01,6,False
P-0400,2025-02-02,3,False
P-0400,2025-02-03,3,False
P-0400,2025-02-04,9,False
P-0400,2025-02-05,4,False
P-0400,2025-02-06,6,False
P-0400,2025-02-07,6,False
P-0400,2025-02-08,6,False
P-0400,2025-02-09,5,False
P-0400,2025-02-10,8,False
P-0400,2025-02-11,6,False
P-0400,2025-02-12,5,False
P-0400,2025-02-13,5,False
P-0400,2025-02-14,9,False
P-0400,2025-02-15,9,False
P-0400,2025-02-16,7,False
P-0400,2025-02-17,5,False
P-0400,2025-02-18,6,False
P-0400,2025-02-19,7,False
P-0400,2025-02-20,9,False
P-0400,2025-02-21,4,False
P-0400,2025-02-22,10,False
P-0400,2025-02-23,6,False
P-0400,2025-02-24,2,False
P-0400,2025-02-25,4,False
P-0400,2025-02-26,4,False
P-0400,2025-02-27,5,False
P-0400,2025-02-28,7,False
P-0400,2025-03-01,5,False
P-0400,2025-03-02,6,False
P-0400,2025-03-03,6,False
P-0400,2025-03-04,5,False
P-0400,2025-03-05,3,False
P-0400,2025-03-06,5,False
P-0400,2025-03-07,10,False
P-0400,2025-03-08,8,False
P-0400,2025-03-09,5,False
P-0400,2025-03-10,8,False
P-0400,2025-03-11,6,False
P-0400,2025-03-12,3,False
P-0400,2025-03-13,5,False
P-0400,2025-03-14,7,False
P-0400,2025-03-15,4,False
P-0400,2025-03-16,4,False
P-0400,2025-03-17,6,False
P-0400,2025-03-18,3,False
P-0400,2025-03-19,6,False
P-0400,2025-03-20,3,False
P-0400,2025-03-21,5,False
P-0400,2025-03-22,11,False
P-0400,2025-03-23,9,False
P-0400,2025-03-24,11,False
P-0400,2025-03-25,3,False
P-0400,2025-03-26,5,False
P-0400,2025-03-27,5,False
P-0400,2025-03-28,4,False
P-0400,2025-03-29,4,False
P-0400,2025-03-30,3,False
P-0400,2025-03-31,7,False
P-0400,2025-04-01,1,False
P-0400,2025-04-02,8,False
P-0400,2025-04-03,3,False
P-0400,2025-04-04,8,False
P-0400,2025-04-05,6,False
P-0400,2025-04-06,10,False
P-0400,2025-04-07,7,False
P-0400,2025-04-08,7,False
P-0400,2025-04-09,10,False
P-0400,2025-04-10,5,False
P-0400,2025-04-11,10,False
P-0400,2025-04-12,7,False
P-0400,2025-04-13,6,False
P-0400,2025-04-14,5,False
P-0400,2025-04-15,9,False
P-0400,2025-04-16,8,False
P-0400,2025-04-17,5,False
P-0400,2025-04-18,5,False
P-0400,2025-04-19,6,False
P-0400,2025-04-20,4,False
P-0400,2025-04-21,5,False
P-0400,2025-04-22,6,False
P-0400,2025-04-23,7,False
P-0400,2025-04-24,7,False
P-0400,2025-04-25,6,False
P-0400,2025-04-26,5,False
P-0400,2025-04-27,4,False
P-0400,2025-04-28,2,False
P-0400,2025-04-29,12,False
P-0400,2025-04-30,6,False
P-0400,2025-05-01,6,False
P-0400,2025-05-02,5,False
P-0400,2025-05-03,6,False
P-0400,2025-05-04,9,False
P-0400,2025-05-05,7,False
P-0400,2025-05-06,10,False
P-0400,2025-05-07,2,False
P-0400,2025-05-08,3,False
P-0400,2025-05-09,5,False
P-0400,2025-05-10,5,False
P-0400,2025-05-11,9,False
P-0400,2025-05-12,4,False
P-0400,2025-05-13,4,False
P-0400,2025-05-14,1,False
P-0400,2025-05-15,8,False
P-0400,2025-05-16,3,False
P-0400,2025-05-17,7,False
P-0400,2025-05-18,7,False
P-0400,2025-05-19,2,False
P-0400,2025-05-20,7,False
P-0400,2025-05-21,3,False
P-0400,2025-05-22,7,False
P-0400,2025-05-23,6,False
P-0400,2025-05-24,5,False
P-0400,2025-05-25,6,False
P-0400,2025-05-26,3,False
P-0400,2025-05-27,6,False
P-0400,2025-05-28,7,False
P-0400,2025-05-29,10,False
P-0400,2025-05-30,5,False
P-0400,2025-05-31,5,False
P-0400,2025-06-01,8,False
P-0400,2025-06-02,10,False
P-0400,2025-06-03,4,False
P-0400,2025-06-04,6,False
P-0400,2025-06-05,3,False
P-0400,2025-06-06,6,False
P-0400,2025-06-07,8,False
P-0400,2025-06-08,8,False
P-0400,2025-06-09,9,False
P-0400,2025-06-10,6,False
P-0400,2025-06-11,2,False
P-0400,2025-06-12,7,False
P-0400,2025-06-13,3,False
P-0400,2025-06-14,3,False
P-0400,2025-06-15,7,False
P-0400,2025-06-16,4,False
P-0400,2025-06-17,9,False
P-0400,2025-06-18,4,False
P-0400,2025-06-19,4,False
P-0400,2025-06-20,7,False
P-0400,2025-06-21,9,False
P-0400,2025-06-22,8,False
P-0400,2025-06-23,4,False
P-0400,2025-06-24,5,False
P-0400,2025-06-25,4,False
P-0400,2025-06-26,6,False
P-0400,2025-06-27,11,False
P-0400,2025-06-28,8,False
P-0400,2025-06-29,7,False
P-0400,2025-06-30,3,False
P-0400,2025-07-01,4,False
P-0400,2025-07-02,6,False
P-0400,2025-07-03,5,False
P-0400,2025-07-04,5,False
P-0400,2025-07-05,7,False
P-0400,2025-07-06,7,False
P-0400,2025-07-07,4,False
P-0400,2025-07-08,11,False
P-0400,2025-07-09,6,False
P-0400,2025-07-10,4,False
P-0400,2025-07-11,4,False
P-0400,2025-07-12,5,False
P-0400,2025-07-13,2,False
P-0400,2025-07-14,6,False
P-0400,2025-07-15,8,False
P-0400,2025-07-16,7,False
P-0400,2025-07-17,5,False
P-0400,2025-07-18,8,False
P-0400,2025-07-19,3,False
P-0400,2025-07-20,5,False
P-0400,2025-07-21,7,False
P-0400,2025-07-22,7,False
P-0400,2025-07-23,7,False
P-0400,2025-07-24,11,False
P-0400,2025-07-25,6,False
P-0400,2025-07-26,5,False
P-0400,2025-07-27,6,False
P-0400,2025-07-28,6,False
P-0400,2025-07-29,6,False
P-0400,2025-07-30,10,False
P-0400,2025-07-31,6,False
P-0400,2025-08-01,5,False
P-0400,2025-08-02,5,False
P-0400,2025-08-03,10,False
P-0400,2025-08-04,8,False
P-0400,2025-08-05,4,False
P-0400,2025-08-06,4,False
P-0400,2025-08-07,6,False
P-0400,2025-08-08,7,False
P-0400,2025-08-09,4,False
P-0400,2025-08-10,5,False
P-0400,2025-08-11,2,False
P-0400,2025-08-12,8,False
P-0400,2025-08-13,8,False
P-0400,2025-08-14,7,False
P-0400,2025-08-15,3,False
P-0400,2025-08-16,6,False
P-0400,2025-08-17,6,False
P-0400,2025-08-18,4,False
P-0400,2025-08-19,7,False
P-0400,2025-08-20,6,False
P-0400,2025-08-21,7,False
P-0400,2025-08-22,6,False
P-0400,2025-08-23,4,False
P-0400,2025-08-24,2,False
P-0400,2025-08-25,5,False
P-0400,2025-08-26,6,False
P-0400,2025-08-27,7,False
P-0400,2025-08-28,7,False
P-0400,2025-08-29,8,False
P-0400,2025-08-30,11,False
P-0400,2025-08-31,8,False
P-0400,2025-09-01,13,False
P-0400,2025-09-02,9,False
P-0400,2025-09-03,8,False
P-0400,2025-09-04,3,False
P-0400,2025-09-05,3,False
P-0400,2025-09-06,6,False
P-0400,2025-09-07,4,False
P-0400,2025-09-08,12,False
P-0400,2025-09-09,7,False
P-0400,2025-09-10,7,False
P-0400,2025-09-11,7,False
P-0400,2025-09-12,4,False
P-0400,2025-09-13,6,False
P-0400,2025-09-14,5,False
P-0400,2025-09-15,3,False
P-0400,2025-09-16,7,False
P-0400,2025-09-17,7,False
P-0400,2025-09-18,5,False
P-0400,2025-09-19,5,False
P-0400,2025-09-20,9,False
P-0400,2025-09-21,3,False
P-0400,2025-09-22,6,False
P-0400,2025-09-23,6,False
P-0400,2025-09-24,4,False
P-0400,2025-09-25,5,False
P-0400,2025-09-26,8,False
P-0400,2025-09-27,2,False
P-0400,2025-09-28,11,False
P-0400,2025-09-29,6,False
P-0400,2025-09-30,5,False
P-0400,2025-10-01,5,False
P-0400,2025-10-02,3,False
P-0400,2025-10-03,4,False
P-0400,2025-10-04,8,False
P-0400,2025-10-05,10,False
P-0400,2025-10-06,6,False
P-0400,2025-10-07,8,False
P-0400,2025-10-08,5,False
P-0400,2025-10-09,5,False
P-0400,2025-10-10,4,False
P-0400,2025-10-11,7,False
P-0400,2025-10-12,7,False
P-0400,2025-10-13,2,False
P-0400,2025-10-14,3,False
P-0400,2025-10-15,10,False
P-0400,2025-10-16,8,False
P-0400,2025-10-17,5,False
P-0400,2025-10-18,10,False
P-0400,2025-10-19,10,False
P-0400,2025-10-20,5,False
P-0400,2025-10-21,7,False
P-0400,2025-10-22,6,False
P-0400,2025-10-23,6,False
P-0400,2025-10-24,9,False
P-0400,2025-10-25,7,False
P-0400,2025-10-26,3,False
P-0400,2025-10-27,9,False
P-0400,2025-10-28,6,False
P-0400,2025-10-29,8,False
P-0400,2025-10-30,3,False
P-0400,2025-10-31,5,False
P-0400,2025-11-01,3,False
P-0400,2025-11-02,7,False
P-0400,2025-11-03,8,False
P-0400,2025-11-04,4,False
P-0400,2025-11-05,3,False
P-0400,2025-11-06,6,False
P-0400,2025-11-07,8,False
P-0400,2025-11-08,7,False
P-0400,2025-11-09,11,False
P-0400,2025-11-10,7,False
P-0400,2025-11-11,10,False
P-0400,2025-11-12,10,False
P-0400,2025-11-13,1,False
P-0400,2025-11-14,7,False
P-0400,2025-11-15,5,False
P-0400,2025-11-16,5,False
P-0400,2025-11-17,8,False
P-0400,2025-11-18,12,False
P-0400,2025-11-19,4,False
P-0400,2025-11-20,10,False
P-0400,2025-11-21,3,False
P-0400,2025-11-22,12,False
P-0400,2025-11-23,7,False
P-0400,2025-11-24,9,False
P-0400,2025-11-25,6,False
P-0400,2025-11-26,6,False
P-0400,2025-11-27,6,False
P-0400,2025-11-28,9,False
P-0400,2025-11-29,5,False
P-0400,2025-11-30,2,False
P-0400,2025-12-01,7,False
P-0400,2025-12-02,4,False
P-0400,2025-12-03,5,False
P-0400,2025-12-04,8,False
P-0400,2025-12-05,4,False
P-0400,2025-12-06,6,False
P-0400,2025-12-07,5,False
P-0400,2025-12-08,6,False
P-0400,2025-12-09,8,False
P-0400,2025-12-10,3,False
P-0400,2025-12-11,7,False
P-0400,2025-12-12,3,False
P-0400,2025-12-13,4,False
P-0400,2025-12-14,4,False
P-0400,2025-12-15,5,False
P-0400,2025-12-16,5,False
P-0400,2025-12-17,9,False
P-0400,2025-12-18,3,False
P-0400,2025-12-19,6,False
P-0400,2025-12-20,5,False
P-0400,2025-12-21,4,False
P-0400,2025-12-22,5,False
P-0400,2025-12-23,8,False
P-0400,2025-12-24,4,False
P-0400,2025-12-25,3,False
P-0400,2025-12-26,6,False
P-0400,2025-12-27,4,False
P-0400,2025-12-28,4,False
P-0400,2025-12-29,2,False
P-0400,2025-12-30,3,False
P-0400,2025-12-31,7,False
P-0500,2025-01-01,3,False
P-0500,2025-01-02,6,False
P-0500,2025-01-03,5,False
P-0500,2025-01-04,6,False
P-0500,2025-01-05,8,False
P-0500,2025-01-06,6,False
P-0500,2025-01-07,5,False
P-0500,2025-01-08,5,False
P-0500,2025-01-09,2,False
P-0500,2025-01-10,5,False
P-0500,2025-01-11,2,False
P-0500,2025-01-12,2,False
P-0500,2025-01-13,5,False
P-0500,2025-01-14,3,False
P-0500,2025-01-15,6,False
P-0500,2025-01-16,8,False
P-0500,2025-01-17,5,False
P-0500,2025-01-18,11,False
P-0500,2025-01-19,10,False
P-0500,2025-01-20,6,False
P-0500,2025-01-21,8,False
P-0500,2025-01-22,7,False
P-0500,2025-01-23,9,False
P-0500,2025-01-24,7,False
P-0500,2025-01-25,6,False
P-0500,2025-01-26,7,False
P-0500,2025-01-27,9,False
P-0500,2025-01-28,7,False
P-0500,2025-01-29,8,False
P-0500,2025-01-30,6,False
P-0500,2025-01-31,4,False
P-0500,2025-02-01,6,False
P-0500,2025-02-02,4,False
P-0500,2025-02-03,7,False
P-0500,2025-02-04,4,False
P-0500,2025-02-05,7,False
P-0500,2025-02-06,8,False
P-0500,2025-02-07,4,False
P-0500,2025-02-08,3,False
P-0500,2025-02-09,6,False
P-0500,2025-02-10,5,False
P-0500,2025-02-11,5,False
P-0500,2025-02-12,10,False
P-0500,2025-02-13,5,False
P-0500,2025-02-14,5,False
P-0500,2025-02-15,7,False
P-0500,2025-02-16,6,False
P-0500,2025-02-17,2,False
P-0500,2025-02-18,4,False
P-0500,2025-02-19,7,False
P-0500,2025-02-20,5,False
P-0500,2025-02-21,8,False
P-0500,2025-02-22,12,False
P-0500,2025-02-23,6,False
P-0500,2025-02-24,7,False
P-0500,2025-02-25,5,False
P-0500,2025-02-26,3,False
P-0500,2025-02-27,5,False
P-0500,2025-02-28,3,False
P-0500,2025-03-01,8,False
P-0500,2025-03-02,5,False
P-0500,2025-03-03,1,False
P-0500,2025-03-04,5,False
P-0500,2025-03-05,9,False
P-0500,2025-03-06,6,False
P-0500,2025-03-07,4,False
P-0500,2025-03-08,9,False
P-0500,2025-03-09,8,False
P-0500,2025-03-10,5,False
P-0500,2025-03-11,6,False
P-0500,2025-03-12,4,False
P-0500,2025-03-13,3,False
P-0500,2025-03-14,6,False
P-0500,2025-03-15,5,False
P-0500,2025-03-16,5,False
P-0500,2025-03-17,14,False
P-0500,2025-03-18,13,False
P-0500,2025-03-19,4,False
P-0500,2025-03-20,6,False
P-0500,2025-03-21,10,False
P-0500,2025-03-22,6,False
P-0500,2025-03-23,7,False
P-0500,2025-03-24,4,False
P-0500,2025-03-25,5,False
P-0500,2025-03-26,3,False
P-0500,2025-03-27,7,False
P-0500,2025-03-28,4,False
P-0500,2025-03-29,3,False
P-0500,2025-03-30,6,False
P-0500,2025-03-31,3,False
P-0500,2025-04-01,7,False
P-0500,2025-04-02,7,False
P-0500,2025-04-03,6,False
P-0500,2025-04-05,3,False
P-0500,2025-04-06,5,False
P-0500,2025-04-07,6,False
P-0500,2025-04-08,3,False
P-0500,2025-04-09,11,False
P-0500,2025-04-10,8,False
P-0500,2025-04-11,5,False
P-0500,2025-04-12,4,False
P-0500,2025-04-13,5,False
P-0500,2025-04-14,6,False
P-0500,2025-04-15,13,False
P-0500,2025-04-16,6,False
P-0500,2025-04-17,7,False
P-0500,2025-04-18,15,False
P-0500,2025-04-19,6,False
P-0500,2025-04-20,7,False
P-0500,2025-04-21,1,False
P-0500,2025-04-22,2,False
P-0500,2025-04-23,11,False
P-0500,2025-04-24,3,False
P-0500,2025-04-25,3,False
P-0500,2025-04-26,2,False
P-0500,2025-04-27,9,False
P-0500,2025-04-28,7,False
P-0500,2025-04-29,7,False
P-0500,2025-04-30,5,False
P-0500,2025-05-01,8,False
P-0500,2025-05-02,10,False
P-0500,2025-05-03,9,False
P-0500,2025-05-04,5,False
P-0500,2025-05-05,5,False
P-0500,2025-05-06,8,False
P-0500,2025-05-07,11,False
P-0500,2025-05-08,9,False
P-0500,2025-05-09,4,False
P-0500,2025-05-10,4,False
P-0500,2025-05-11,11,False
P-0500,2025-05-12,5,False
P-0500,2025-05-13,6,False
P-0500,2025-05-14,9,False
P-0500,2025-05-15,4,False
P-0500,2025-05-16,10,False
P-0500,2025-05-17,9,False
P-0500,2025-05-18,6,False
P-0500,2025-05-19,7,False
P-0500,2025-05-20,9,False
P-0500,2025-05-21,4,False
P-0500,2025-05-22,2,False
P-0500,2025-05-23,8,False
P-0500,2025-05-24,8,False
P-0500,2025-05-25,9,False
P-0500,2025-05-26,8,False
P-0500,2025-05-27,8,False
P-0500,2025-05-28,5,False
P-0500,2025-05-29,8,False
P-0500,2025-05-30,5,False
P-0500,2025-05-31,14,False
P-0500,2025-06-01,5,False
P-0500,2025-06-02,4,False
P-0500,2025-06-03,8,False
P-0500,2025-06-04,10,False
P-0500,2025-06-05,7,False
P-0500,2025-06-06,10,False
P-0500,2025-06-07,11,False
P-0500,2025-06-08,7,False
P-0500,2025-06-09,8,False
P-0500,2025-06-10,8,False
P-0500,2025-06-11,13,False
P-0500,2025-06-12,7,False
P-0500,2025-06-13,9,False
P-0500,2025-06-14,15,False
P-0500,2025-06-15,15,False
P-0500,2025-06-16,10,False
P-0500,2025-06-17,11,False
P-0500,2025-06-18,8,False
P-0500,2025-06-19,9,False
P-0500,2025-06-20,11,False
P-0500,2025-06-21,11,False
P-0500,2025-06-22,9,False
P-0500,2025-06-23,9,False
P-0500,2025-06-24,13,False
P-0500,2025-06-25,13,False
P-0500,2025-06-26,14,False
P-0500,2025-06-27,11,False
P-0500,2025-06-28,9,False
P-0500,2025-06-29,14,False
P-0500,2025-06-30,14,False
P-0500,2025-07-01,10,False
P-0500,2025-07-02,17,False
P-0500,2025-07-03,16,False
P-0500,2025-07-04,14,False
P-0500,2025-07-05,16,False
P-0500,2025-07-06,12,False
P-0500,2025-07-07,17,False
P-0500,2025-07-08,16,False
P-0500,2025-07-09,18,False
P-0500,2025-07-10,12,False
P-0500,2025-07-11,12,False
P-0500,2025-07-12,18,False
P-0500,2025-07-13,15,False
P-0500,2025-07-14,16,False
P-0500,2025-07-15,15,False
P-0500,2025-07-16,14,False
P-0500,2025-07-17,17,False
P-0500,2025-07-18,19,False
P-0500,2025-07-19,18,False
P-0500,2025-07-20,22,False
P-0500,2025-07-21,17,False
P-0500,2025-07-22,21,False
P-0500,2025-07-23,21,False
P-0500,2025-07-24,15,False
P-0500,2025-07-25,17,False
P-0500,2025-07-26,22,False
P-0500,2025-07-27,20,False
P-0500,2025-07-28,15,False
P-0500,2025-07-29,20,False
P-0500,2025-07-30,20,False
P-0500,2025-07-31,21,False
P-0500,2025-08-01,17,False
P-0500,2025-08-02,20,False
P-0500,2025-08-03,21,False
P-0500,2025-08-04,25,False
P-0500,2025-08-05,23,False
P-0500,2025-08-06,21,False
P-0500,2025-08-07,19,False
P-0500,2025-08-08,24,False
P-0500,2025-08-09,26,False
P-0500,2025-08-10,20,False
P-0500,2025-08-11,22,False
P-0500,2025-08-12,19,False
P-0500,2025-08-13,24,False
P-0500,2025-08-14,26,False
P-0500,2025-08-15,20,False
P-0500,2025-08-16,23,False
P-0500,2025-08-17,23,False
P-0500,2025-08-18,24,False
P-0500,2025-08-19,26,False
P-0500,2025-08-20,26,False
P-0500,2025-08-21,26,False
P-0500,2025-08-22,26,False
P-0500,2025-08-23,26,False
P-0500,2025-08-24,22,False
P-0500,2025-08-25,23,False
P-0500,2025-08-26,27,False
P-0500,2025-08-27,26,False
P-0500,2025-08-28,26,False
P-0500,2025-08-29,27,False
P-0500,2025-08-30,30,False
P-0500,2025-08-31,25,False
P-0500,2025-09-01,27,False
P-0500,2025-09-02,28,False
P-0500,2025-09-03,30,False
P-0500,2025-09-04,29,False
P-0500,2025-09-05,27,False
P-0500,2025-09-06,29,False
P-0500,2025-09-07,27,False
P-0500,2025-09-08,30,False
P-0500,2025-09-09,35,False
P-0500,2025-09-10,31,False
P-0500,2025-09-11,28,False
P-0500,2025-09-12,27,False
P-0500,2025-09-13,30,False
P-0500,2025-09-14,31,False
P-0500,2025-09-15,31,False
P-0500,2025-09-16,27,False
P-0500,2025-09-17,32,False
P-0500,2025-09-18,34,False
P-0500,2025-09-19,36,False
P-0500,2025-09-20,33,False
P-0500,2025-09-21,30,False
P-0500,2025-09-22,33,False
P-0500,2025-09-23,30,False
P-0500,2025-09-24,36,False
P-0500,2025-09-25,36,False
P-0500,2025-09-26,29,False
P-0500,2025-09-27,33,False
P-0500,2025-09-28,5,False
P-0500,2025-09-29,8,False
P-0500,2025-09-30,3,False
P-0500,2025-10-01,6,False
P-0500,2025-10-02,5,False
P-0500,2025-10-03,8,False
P-0500,2025-10-04,3,False
P-0500,2025-10-05,5,False
P-0500,2025-10-06,5,False
P-0500,2025-10-07,8,False
P-0500,2025-10-08,5,False
P-0500,2025-10-09,8,False
P-0500,2025-10-10,7,False
P-0500,2025-10-11,3,False
P-0500,2025-10-12,5,False
P-0500,2025-10-13,6,False
P-0500,2025-10-14,8,False
P-0500,2025-10-15,7,False
